dialogue_id,fallacy,clip_path,ref_text,whisper_text,wer,ref_len,whisper_len
3_1960,AppealtoEmotion,/workspace/patootie_code/mm_argfallacy/data/MMUSED-fallacy/audio_clips/3_1960/428.wav,Now America has been carrying a tremendous load in this respect.,"Now, America has been carrying a tremendous load in this respect.",0.0,11,11
3_1960,AppealtoEmotion,/workspace/patootie_code/mm_argfallacy/data/MMUSED-fallacy/audio_clips/3_1960/434.wav,The United States cannot continue to carry the major share of this burden by itself.,The United States cannot continue to carry the major share of this burden by itself.,0.0,15,15
3_1960,AppealtoEmotion,/workspace/patootie_code/mm_argfallacy/data/MMUSED-fallacy/audio_clips/3_1960/55.wav,This is the history of dealing with dictators.,This is the history of dealing with dictators.,0.0,8,8
3_1960,AppealtoEmotion,/workspace/patootie_code/mm_argfallacy/data/MMUSED-fallacy/audio_clips/3_1960/60.wav,Now what do the Chinese Communists want? They don't want just Quemoy and Matsu; they don't want just Formosa; they want the world.,Now what do the Chinese communists want?,0.6956521739130435,23,7
3_1960,AppealtoEmotion,/workspace/patootie_code/mm_argfallacy/data/MMUSED-fallacy/audio_clips/3_1960/136.wav,"We went through this tragic experience leading to World War II. We learned our lesson again in Korea, We must not learn it again.",We went through this tragic experience leading to World War II.,0.5416666666666666,24,11
3_1960,AppealtoEmotion,/workspace/patootie_code/mm_argfallacy/data/MMUSED-fallacy/audio_clips/3_1960/146.wav,I don't think it's possible for Mr. Nixon to state the record in distortion of the facts with more precision than he just did.,I don't think it's possible for Mr. Nixon to state the record in distortion of the fact with more precision than he just did.,0.0416666666666666,24,24
3_1960,AppealtoAuthority,/workspace/patootie_code/mm_argfallacy/data/MMUSED-fallacy/audio_clips/3_1960/129.wav,"Now as far as President Eisenhower is concerned, I have often heard him discuss this question. As I uh - related a moment ago, the President has always indicated that we must not make the mistake in dealing with the dictator of indicating that we are going to make a concession at the point of a gun.","Now as far as President Eisenhower is concerned, I have often heard him discuss this question.",0.7142857142857143,56,16
3_1960,AppealtoAuthority,/workspace/patootie_code/mm_argfallacy/data/MMUSED-fallacy/audio_clips/3_1960/155.wav,"Uh - He sent a mission - the President - in 1955 of Mr. uh - Robertson and Admiral Radford. General Ridgway said - who was Chief of Staff: ""To go to war for Quemoy and Matsu to me would seem an unwarranted and tragic course to take. To me that concept is completely repugnant."" So I stand with them. I stand with the Secretary of State, Mr. Herter, who said these islands were indefensible.",He sent a mission to the president in 1955 of Mr. Robinson and Admiral Radford.,0.8285714285714286,70,15
3_1960,AdHominem,/workspace/patootie_code/mm_argfallacy/data/MMUSED-fallacy/audio_clips/3_1960/164.wav,"Mr. Nixon would add a guarantee to islands five miles off the coast of the re- Republic of China when he's never really protested the Communists seizing Cuba, ninety miles off the coast of the United States.","Mr. Nixon would add a guarantee to Ireland's five miles off the coast of the Republic of China when he's never really protested the communists' season in Cuba, 90 miles off the coast of the United States.",0.1351351351351351,37,37
3_1960,Slipperyslope,/workspace/patootie_code/mm_argfallacy/data/MMUSED-fallacy/audio_clips/3_1960/134.wav,"My point is this: that once you do this - follow this course of action - of indicating that you are not going to defend a particular area, the inevitable result is that it encourages a man who is determined to conquer the world to press you to the point of no return.","My point is this, that once you do this, follow this course of action, of indicating that you are not going to defend a particular area, the inevitable result is that it encourages a man who is determined to conquer the world to press you to the point of no return. And that means war.",0.0784313725490196,51,55
3_1960,AppealtoEmotion,/workspace/patootie_code/mm_argfallacy/data/MMUSED-fallacy/audio_clips/3_1960/216.wav,"U-2 flight in May just before the conference was a mistake in timing because of the hazards involved, if the summit conference had any hope for success.","Number two, on the question of the U-2 flight, I thought the U-2 flight in May, just before the conference, was a mistake in timing because of the hazards involved if the summit conference had any hope for success.",0.4444444444444444,27,39
3_1960,AppealtoEmotion,/workspace/patootie_code/mm_argfallacy/data/MMUSED-fallacy/audio_clips/3_1960/229.wav,"But as Admiral Yarnell has said, and he's been supported by most military authority, these islands that we're now talking about are not worth the bones of a single American soldier; and I know how difficult it is to sustain troops close to the shore under artillery bombardment.","But as Admiral Jan Al had said, and he's been supported by most military authority, these islands that we're now talking about are not worth the bones of a single American soldier. And I know how difficult it is to sustain troops close to the shore under artillery bombardment.",0.0625,48,49
3_1960,AppealtoAuthority,/workspace/patootie_code/mm_argfallacy/data/MMUSED-fallacy/audio_clips/3_1960/229.wav,"But as Admiral Yarnell has said, and he's been supported by most military authority, these islands that we're now talking about are not worth the bones of a single American soldier; and I know how difficult it is to sustain troops close to the shore under artillery bombardment.","But as Admiral Jan Al had said, and he's been supported by most military authority, these islands that we're now talking about are not worth the bones of a single American soldier. And I know how difficult it is to sustain troops close to the shore under artillery bombardment.",0.0625,48,49
3_1960,FalseCause,/workspace/patootie_code/mm_argfallacy/data/MMUSED-fallacy/audio_clips/3_1960/197.wav,"Now, as a result of our taking the strong stand that we did, the civil war there was ended; and today, at least in the south of Indochina, the Communists have moved out and we do have a strong, free bastion there.","Now as a result of our taking the strong stand that we did, the civil war there was ended. And today, at least in the south of Indochina, the communists have moved out and we do have a strong free bastion there.",0.0,42,42
3_1960,AppealtoEmotion,/workspace/patootie_code/mm_argfallacy/data/MMUSED-fallacy/audio_clips/3_1960/239.wav,"I do not suggest in any way, nor have I ever, that that indicates that Mr. Nixon has the slightest sympathy, involvement, or in any way imply any inferences in regard to the Ku Klux Klan.","I do not suggest in any way, nor have I ever, that that indicate that Mr. Nixon has the slightest sympathy, involvement, or in any way imply any inferences in regard to Ku Klux Klan.",0.0555555555555555,36,35
3_1960,AppealtoEmotion,/workspace/patootie_code/mm_argfallacy/data/MMUSED-fallacy/audio_clips/3_1960/240.wav,That's absurd.,That's absurd.,0.0,2,2
3_1960,AppealtoEmotion,/workspace/patootie_code/mm_argfallacy/data/MMUSED-fallacy/audio_clips/3_1960/243.wav,"Mr. Nixon knows very well that in this - in this whole matter that's been involved with the so-called religious discussion in this campaign, I've never suggested, even by the vaguest implication, that he did anything but disapprove it.","Mr. Nixon knows very well that in this whole matter, he's been involved in the so-called religious discussion in this campaign. I have never suggested, even by the vaguest implication, that he did anything but disapprove of it.",0.1842105263157894,38,38
3_1960,AppealtoEmotion,/workspace/patootie_code/mm_argfallacy/data/MMUSED-fallacy/audio_clips/3_1960/258.wav,Communism is the enemy of all religions; and we who do believe in God must join together.,Communism is the enemy of all religions and we who do believe in God must join together,0.0,17,17
3_1960,AppealtoEmotion,/workspace/patootie_code/mm_argfallacy/data/MMUSED-fallacy/audio_clips/3_1960/260.wav,The worst thing that I can think can happen in this campaign would be for it to be decided on religious issues.,The worst thing that I can think can happen in this campaign would be for it to be decided on religious issues.,0.0,22,22
3_1960,AppealtoEmotion,/workspace/patootie_code/mm_argfallacy/data/MMUSED-fallacy/audio_clips/3_1960/261.wav,"I obviously repudiate the Klan; I repudiate anybody who uses the religious issue; I will not tolerate it, I have ordered all of my people to have nothing to do with it and I say - say to this great audience, whoever may be listening, remember, if you believe in America, if you want America to set the right example to the world, that we cannot have religious or racial prejudice.",I obviously repudiate the Klan.,0.9285714285714286,70,5
